,Text,Completion,Correction,GLEU_lang8,GLEU_clova
383,"그날 나는 무슨 어린 아이가 자기가 원하는 장남감을 어마아빠한테 못 받아서 울어대는 것처럼 내 욕망이 내 친구한테 충족되지 못 해서 화내고 유리창 두개를 깼는 데 , 그 결과로는 중요한 시험 몇개 앞서간 내 친구가 그 집에서 쫓겨나고 2주간안에서 새로운 집을 찾아야 했다 .","그날 나는 무슨 어린 아이가 자기가 원하는 장남감을 엄마 아빠 에게 못 받아서 징징대는 것처럼 내 욕망이 내 친구로 충족되지 못 해서 화내고 유리창 두개를 깼는데 , 그 결과 시험을 좀 더 잘 본 내 친구가 그 집에서 쫓겨나고 2주 안에 새로운 집을 찾아야 했다 .",그날 나는 무슨 어린 아이가 자기가 원하는 장난감을 부모님에게 받지 못해서 울어대는 것처럼 내 욕망이 내 친구에게 충족되지 못해서 화가 나서 유리창 두 개를 깼다 . 그 결과로 중요한 시험 몇 개를 앞두고 있던 내 친구는 그 집에서 쫓겨나 2주 동안 다른 집을 찾아야 했다 .,0.4943820224719101,0.3146067415730337
384,그때는 늦게된 밤이라서 집에 가고 자야된 듯대로 100달러가 내버리고 머무른 집에 갔다 .,그때는 너무 늦은 밤이라 집에 가 자야해서 결국 100달러를 그냥 내버리고 숙소로 갔다 .,"그 때는 너무 늦어서 집에 가야할 시간이 되어서 , 어쩔 수 없이 100달러를 내고 그 집에서 머물렀다 .",0.12,0.030303030303030304
385,"한국어의 작문 능력이 낮기 때문 , 최후에 남는 것은 최초에 쓴 요소의 30 % 정도입니다 .",아직 한국어 작문을 잘 못하기 때문에 결국은 처음 쓴 내용의 30 % 정도만 남습니다 .,한국어로 작문을 잘 하지 못하기 때문에 마지막에는 처음 썼던 내용의 30 % 정도만 남습니다 .,0.08620689655172414,0.06896551724137931
386,선인자들은 몇 년 동안 키워도 키가 똑같으니까 죽은지 살아 있는지 모르겠고 성취감같은 것은 없다 .,선인장은 몇 년 동안 키워도 키가 똑같으니까 죽은지 살아 있는지 모르겠을 뿐 더러 성취감 또한 없다 .,선인들은 몇 년동안 키워도 키가 똑같으니까 죽은지 살아있는지 알 수 없고 성취감 같은 것을 느낄 수 없다 .,0.532258064516129,0.21212121212121213
387,그래서 우리가 많은 재미있는 관광한 곳 알야 해요 .,그래서 우리는 주변의 관광지를 잘 알아야 합니다 .,그래서 우리는 여러가지 재미있는 관광지를 알아야해요 .,0.06666666666666667,0.1
388,그렇지만 사람의 수고를 공평하게 반영하기 위해 을 계산할 때 몇번 다른 회원의 글을 고친 것 보다 사람의 글을 고칠 때마다 문장 몇개를 고치는 것을 계산하는 것이 더 공평하고 적절하는 방법이 아닙니까 ?,그렇지만 사람의 수고를 공평하게 반영하기 위해 을 계산할 때 몇번 다른 회원의 글을 고친 것 보다 문장 몇개를 고치는 것을 계산하는 것이 더 공평하고 적절하는 방법이 아닙니까 ?,"그렇지만 사람의 수고를 공평하게 반영하기 위해 를 계산할 때 , 어떤 회원의 글을 여러 번 고쳐준 것보다 한사람의 글을 고쳐줄 때마다 문장 몇 개를 고치는 것을 계산하는 것이 더 공평하고 적절한 방법이 아닐까요 ?",0.819672131147541,0.36923076923076925
389,""" 빛 "" 과 "" 희망 "" 은 양쪽 다 신간선의이름 이고 "" 빛 "" 보다 "" 희망 "" 이 빨라요 .",' 빛 ' 과 ' 희망 ' 은 둘 다 신칸센의 이름이고 ' 빛 ' 보다 ' 희망 ' 이 빨라요 .,""" 빛 "" 과 "" 희망 "" 은 모두 신간선 이름이고 , "" 빛 "" 보다 "" 희망 "" 이 더 빨라요 .",0.17073170731707318,0.6395348837209303
390,친구분들 안전하게 있는 게 정말 좋은 소식입니다 .,"그중 다행인것은 , 내 친구들이 모두 안전하다는 소식입니다 .",친구분들이 모두 무사하다는 소식을 들으니 정말 기쁩니다 .,0.1,0.07692307692307693
391,우리 도착할 때 어르신들이 얼마나 기쁜 지 잘 모르겠어요 .,우리가 도착했을 때 어르신들이 얼마나 기뻐하셨던지 .,도착했을 때 우리를 반겨주시는 어르신들의 기쁨을 저는 잘 모르겠습니다 .,0.20588235294117646,0.08823529411764706
392,"다시한번은 머리의 가짜 , 다시 한번 점프 샷이 준비했다 . 레이몬드 뒤로 기대 , 농구를 한 손으로 , 백보드 향에 던져 !","다시한번 머리 속임수였다 , 다시 한번 점프 샷을 준비했다 . 레이몬드는 뒤로 기울이면서 , 농구공을 한 손으로 잡고 , 백보드를 향해 던졌다 !","다시 한번은 머리로 페이크하고 , 다시 한번 점프샷을 시도했다 . 레이몬드는 뒤로 기대서 오른손으로 공을 던진다 .",0.23255813953488372,0.0975609756097561
393,"또 , 일본에서는 컵 속이 빌 전에 다음을 권하는 것도 됩니다 .","또 , 일본에서는 술을 다 마시기전에 술잔을 채우는 것이 예의입니다 .",일본에서는 컵 안이 비면 다음 음료를 권하는 경우도 있습니다 .,0.16666666666666666,0.11904761904761904
394,와인 같은 경우 무척 심한 상태에 있어야 맛있게 된다고 들은 적이 있어요 .,와인 같은 경우엔 혹독한 기후 아래에서 더 맛있어 진다고 들은 적이 있어요 .,와인은 아주 심하게 숙성되어야 맛있다고 들었어요 .,0.2826086956521739,0.021739130434782608
395,대부분 사람들은 다 이기적이고 사람들 사이에는 서로 이용하는 관계이다,대부분 사람들은 다 이기적이고 사람들은 서로 이용만한다 .,"대부분의 사람들은 모두 이기적이고 , 사람들 사이는 서로 이용하는 관계이다 .",0.36666666666666664,0.23684210526315788
396,오번 한일에 목욕하고싶나봐요 .,하루에 다섯번이나 목욕하고 싶었어요,오늘은 목욕을 하고 싶은가봐요 .,0.0,0.07142857142857142
397,오늘 모두는 사습 사냥을 하고 있었니까 지금 저는 많은 사습고기 있어요 .,오늘 우리 가족 모두가 사슴 사냥을 해서 지금 저는 많은 사슴 고기를 얻었어요 .,오늘은 사슴사냥을 해서 지금 제가 가지고 있는 고기의 양이 많아요 .,0.18,0.047619047619047616
398,아래는 다른 친구분이 이미 수정해줬던 문장이고 제가 다시 정리해서 암기해쓰는 것입니다 .,아래는 다른 친구분이 이미 수정해줬던 문장이고 지금은 제가 다시 정리한 후 암기를 해서 쓰는 것입니다 .,아래는 다른 친구분이 이미 수정해주셨던 문장이고 제가 다시 정리해서 암기하는 것입니다 .,0.41379310344827586,0.5476190476190477
399,한사람을 좋아하는 것이 그는 장점을 봅니다 .,"누군가를 좋아하는 건 , 그의 장점만 보는 것입니다 .",누군가를 좋아하면 그 사람의 장점을 보게 됩니다 .,0.06666666666666667,0.07692307692307693
400,내가 언니가 공부 잘하는 만큼 공부를 잘해요 .,나는 언니만큼 공부를 잘해요 .,제가 언니만큼 공부를 잘했으면 좋겠어요 .,0.23076923076923078,0.07692307692307693
401,딸은 라이문다의 남편이고 의부인 남자에게 막 폭행당하려는 참 그 남자를 잘못 죽이고 말았다  .,어느날 딸은 라이문다의 남편이자 자신의 의부에게 막 폭행당하려는 찰나에 그 남자를 그만 죽이고 만다  .,"라이문다의 남편이자 의부인 남자가 딸을 마구 때리려는 것을 보고 , 그만 실수로 그 남자를 죽여버렸다  .",0.2037037037037037,0.10344827586206896
402,"전에 그것은 꿈속에서난 일이었다고 생각했지만 , 뺨에 눈물이 흐른 자국이 있었고 양족의 장딴지에무지근한 아픔이 남고있었서 사실이었다고 알았다 .","전에는 그것이 꿈 속에서 일어난 일이었다고 생각했지만 , 뺨에 눈물이 흐른 자국이 있고 양다리의 장딴지에 묵직한 아픔이 남아 있어서 사실이었다고 알게 되었다 .","전에는 그게 꿈 속에서나 일어나는 일이라고 생각했지만 , 뺨에 눈물이 흐르고 양쪽 종아리가 무지근하게 아픈 것을 보고는 실제로 있었던 일이라는 걸 알게 되었다 .",0.29069767441860467,0.12222222222222222
403,"자장면을 많이 먹습니다 , 건강히 지내세요 , 재미습니다 .","자장면을 많이 드시고 , 몸 조심하시고 재미있게 보내세요 .",짜장면을 많이 먹어요 . 건강하게 지내세요 . 재미있습니다 .,0.16666666666666666,0.1
404,대답한 대만사람이 한국어를 배우지 않는 사람이 많아서 한국어에 대한 편견으로 대답한 것이 명백하다  .,답변한 대만사람이 한국어를 배우지 않고 한국어에 대한 편견으로 대답한 것이 명백했다  .,대답한 대만사람은 한국어를 배우지 않은 사람이 많아서 한국어에 대한 편견으로 대답한 것이 명백하다  .,0.42,0.68
405,굉장히 재미 있을 것 같거든요 제 눈에는 .,제눈에는 굉장히 재미 있을 것 같거든요,제가 보기엔 굉장히 재미있을 것 같아요,0.5384615384615384,0.07692307692307693
406,우리 사랑하는 엄마가 옛날에 이렇으셔서 한국어머니 있는 친구에게만 얘기해줬어요 .,사랑하는 엄마가 옛날에 이러셨다고 엄마가 한국인인 친구들에게만 얘기해줬어요 .,우리 사랑하는 엄마가 예전에 이렇게 하셔서 한국 어머니가 있는 친구에게만 얘기해줬어요 .,0.2647058823529412,0.38095238095238093
407,장문이라서 체면어의 표현규칙으로 고쳐주시기 바랍니다 .,"작문이기 때문에 , 여러분들께서 구어체로 고쳐주시기 바랍니다 .",긴 문장을 격식체로 고쳐주세요 .,0.23076923076923078,0.05555555555555555
408,단 하나만도 풀기 끝날 전에 꺼 버렸다 .,가 꺼져버려서 단 한 문제도 풀지 못했다 .,문제를 다 풀기도 전에 껐다 .,0.07692307692307693,0.07692307692307693
409,그랬더니 폴로한 사람 안에 - 8의 사장님가 계신 것입니다 .,팔로우한 사람중에 - 8의 사장님이 계셨습니다,그런데 그 중 한분이 - 8 의 사장님이었습니다 .,0.08823529411764706,0.058823529411764705
410,이것이 내가 의상에 어떻게 보일까입니다,이것이 내가 입으면 보이게 될 모습 이에요 .,이게 제가 생각하는 저의 이미지 입니다 .,0.11538461538461539,0.0
411,그의 아보지 영조 왕은 더 참을 수 없어서 세자에게 지극한 정성도 빛을 보지 못 하니까 사도를 뒤주에 걷힙니다 .,그의 아버지 영조 왕은 세자에 대한 지극한 정성에도 그 빛을 보지 못 하자 더 이상 참지 못하고 사도를 뒤주에 가둡니다 .,"아버지인 영조는 아들이 너무 참아서 , 그가 아무리 지극한 정성을 쏟아도 소용이 없자 결국 사도세자를 뒤주에 가둡니다 .",0.20512820512820512,0.04285714285714286
412,토요일에 내 의 이였는데 후에 린다와 린다의 언니와 나는 맥시칸 식당에 저녁 식사를 했어요 .,토요일에 내 친한 친구의 졸업파티가 있었는데 파티 후에 린다와 린다의 언니와 나는 멕시칸 식당에 저녁 식사를 했어요 .,"토요일에 나의 친구가 왔었는데 , 나중에 린다와 린다의 언니와 나는 맥시코 식당에서 저녁을 먹었어요 .",0.4696969696969697,0.2222222222222222
413,그것은 후에 저는 이재 아들을 데리고 나지 싫어해요 .,그후로 나는 아들을 더이상 데리고 다니고 싶지 않아요 .,그 이후로 전 이제 아들을 데리고 외출하기가 싫어졌어요 .,0.1,0.13333333333333333
414,여행하는 때 기분 이 좋아지만이 아니라 다음 일 도 좋은 영향 을 받을거 같습니다 .,여행할 때는 기분이 좋아질 뿐만 아니라 다음 일에도 좋은 영향을 미칩니다 .,"여행을 하면 기분이 좋지만 , 여행 후에도 긍정적인 영향을 줄 것 같습니다 .",0.09259259259259259,0.05555555555555555
415,프랑스에 횽행하기 위해서 오는 사람들은 이 국에만 다른 것을 보 수 있어요 .,프랑스를 여행 온 사람들은 이곳에서만 그것을 볼 수 있어요 .,프랑스에 여행오는 사람들은 프랑스에서 볼 수 있는 특별한 것이 있어요 .,0.15217391304347827,0.13043478260869565
416,왕 : 그게 뭐냐면 대칭이 안 되는 걸 보면 조증해지고 부안해지는 강박증이거든 .,왕 : 그게 뭐냐하면 깨끗하게 정리가 안되어 있으면 불안해지는 일종의 정신병이야,"왕 : 그건 말이지 , 대칭이 안 되면 기분이 좋아지고 나빠지는 강박증이야 .",0.13043478260869565,0.15217391304347827
417,"문제를 세 , 네개 해설했다가 부모님이 하시는 말과 달리 잘 배우는 애 같았다 .","문제를 세 , 네개 설명하였는데 , 부모님이 하시는 말과 달리 열심히 배우는 아이 같았다 .",문제를 서너 개 풀어보더니 부모님의 말씀과는 달리 제법 잘 하는 것 같았다 .,0.4444444444444444,0.12
418,"지금 , 관광 계절이에요 ~ , 여러분 일찍 어서오세요 ~ ! ㅋㅋ",지금은 관광의 계절이에요 . 여러분 서둘러 오세요 ~ !,"여러분 , 지금이 관광하기에 좋은 시기에요 .",0.11904761904761904,0.047619047619047616
419,우리 사장님은 보통은 인심이 많이 있어서 발 벗고 나서는 좋은 분이고,"우리 사장님은 인심도 좋고 , 어려운 일에 발벗고 나서는 좋은 분이고 ,",우리 사장님은 마음 씀씀이가 후하셔서 항상 앞장서서 일을 하시는,0.21428571428571427,0.07894736842105263
420,혹시 제 이름이 기억하지 못하도 ‘그 어떤 가수 위해 미친 같해 한국어를 배운 애’ 바로 저 입니다 .,"혹시 제 이름을 기억하지 못하고있다면‘그 어떤 가수를 위해 한국어를 미친듯이 배운 사람 "" 바로 저 입니다 .",혹시 제 이름을 기억하지 못해도 ' 그 어떤 가수를 위해 미친듯이 한국어를 배운애' 가 바로 저입니다 .,0.2727272727272727,0.13636363636363635
